task,width,noise,control,policy,seeds,auc_mean,off_rmse_q0,off_rmse_q8,same_rmse_q8
F,0,0.01,constrained,augmented_qbc,5,0.183005917243917,1.0665526099372333,0.010041965471169399,0.003404990191477718
F,0,0.01,constrained,diversified_qbc,5,0.1829092047728687,1.0665526099372333,0.011340634995612695,0.0032945216005140525
F,0,0.01,constrained,qbc,5,0.1783473490101593,1.0665526099372333,0.009691746831355475,0.003503471123483381
F,0,0.01,constrained,random,5,0.21164349583196818,1.0665526099372333,0.013501447376032132,0.002158269610675811
F,0,0.01,constrained,regularized_d_optimal,5,0.17757406579112284,1.0665526099372333,0.008459844030120432,0.003058168786924395
F,0,0.01,independent_inputs,augmented_qbc,5,0.0063509082071399,0.006106439972820117,0.005587622460256056,0.005610919214226938
F,0,0.01,independent_inputs,diversified_qbc,5,0.005714217520883922,0.006106439972820117,0.006491445449307196,0.006534225696707788
F,0,0.01,independent_inputs,qbc,5,0.0063509082071399,0.006106439972820117,0.005587622460256056,0.005610919214226938
F,0,0.01,independent_inputs,random,5,0.005620537289840163,0.006106439972820117,0.0056895797309169495,0.005583071299994314
F,0,0.01,independent_inputs,regularized_d_optimal,5,0.005898585184438153,0.006106439972820117,0.006119728837750776,0.006086331097508295
F,0,0.01,matched_marginal_shuffle,augmented_qbc,5,0.004354274312193629,0.005139175710162677,0.004349264237829331,0.004339720471251202
F,0,0.01,matched_marginal_shuffle,diversified_qbc,5,0.0049788558253218455,0.005139175710162677,0.0038565402972275454,0.0038811662901512877
F,0,0.01,matched_marginal_shuffle,qbc,5,0.004354274312193629,0.005139175710162677,0.004349264237829331,0.004339720471251202
F,0,0.01,matched_marginal_shuffle,random,5,0.005179629291119493,0.005139175710162677,0.005187452907216549,0.005190239442843575
F,0,0.01,matched_marginal_shuffle,regularized_d_optimal,5,0.005290877828308301,0.005139175710162677,0.004434568410074358,0.004445089334748893
F,0,0.01,surface_restricted_queries,augmented_qbc,5,1.2684084398821707,0.16511864604993207,0.802773389980965,0.0020320181521714525
F,0,0.01,surface_restricted_queries,diversified_qbc,5,1.0482031933916067,0.16511864604993207,1.1650542306739375,0.002120143907326227
F,0,0.01,surface_restricted_queries,qbc,5,2.0750041282677714,0.16511864604993207,3.6891458808144897,0.0018452172559587448
F,0,0.01,surface_restricted_queries,random,5,1.447920981497046,0.16511864604993207,0.959943960431956,0.0018909203751787495
F,0,0.01,surface_restricted_queries,regularized_d_optimal,5,1.2035711657265935,0.16511864604993207,1.64534950591015,0.0019764259890658145
F,0.01,0,constrained,augmented_qbc,5,0.017112689310041035,0.06735579308864138,0.009210165960490162,0.0008793744245066366
F,0.01,0,constrained,diversified_qbc,5,0.016984103068763603,0.06735579308864138,0.00963848534220538,0.0009145368129465814
F,0.01,0,constrained,qbc,5,0.01750807762587182,0.06735579308864138,0.008663903501316367,0.0005656121577307471
F,0.01,0,constrained,random,5,0.020390321917625638,0.06735579308864138,0.008905024257647184,0.00022290216322900532
F,0.01,0,constrained,regularized_d_optimal,5,0.0185494759984605,0.06735579308864138,0.008681205151138693,0.0006981510998415135
F,0.01,0.01,constrained,augmented_qbc,5,0.033843666254176265,0.18332889847351594,0.01169737543708794,0.0030604093153022783
F,0.01,0.01,constrained,diversified_qbc,5,0.031548328351829226,0.18332889847351594,0.011421958781070114,0.0026748854821964287
F,0.01,0.01,constrained,qbc,5,0.03278778957558698,0.18332889847351594,0.012473617416464262,0.0017114687890162458
F,0.01,0.01,constrained,random,5,0.06942069896949096,0.18332889847351594,0.03457376362446686,0.0017159962372093017
F,0.01,0.01,constrained,regularized_d_optimal,5,0.031834495179196065,0.18332889847351594,0.010038491922934701,0.00261419670534089
